P1	Hybrid	P2	Zscore	Pvalue	Gamma	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15
Xandersi	Xmontezumae	Xvariatus	-0.334922	0.631158	-0.011239	3.50882e+06	204467	196840	51451.8	17701.2	153979	67169.5	17552.2	67344.2	2.32095e+06	117119	17451	109303	84469.2	1734.88
Xmontezumae	Xandersi	Xvariatus	30.4698	0	0.502763	3.50882e+06	204467	153979	67169.5	17552.2	196840	51451.8	17701.2	67344.2	2.32095e+06	117119	17451	84469.2	109303	1734.88
Xandersi	Xmontezumae	Xxiphidium	-11.1928	1	1.02549	2.70908e+06	985073	112701	44297.9	51593.2	86676.1	49205.7	45417.1	246664	1.71411e+06	487238	7834.75	49656.4	37706.6	2957.12
Xmontezumae	Xandersi	Xxiphidium	11.471	0	0.976322	2.70908e+06	985073	86676.1	49205.7	45417.1	112701	44297.9	51593.2	246664	1.71411e+06	487238	7834.75	37706.6	49656.4	2957.12
Xandersi	Xmultilineatus	Xnezahuacoyotl	57.9357	0	0.425417	3.54258e+06	242794	109730	72188.7	23523.4	178779	36346.1	18319.4	62883.6	2.40216e+06	116517	9836.62	55042.1	110141	1636.38
Xandersi	Xnezahuacoyotl	Xmultilineatus	15.0406	0	1.53997	3.54258e+06	109730	242794	72188.7	23523.4	178779	62883.6	9836.62	36346.1	2.40216e+06	55042.1	18319.4	116517	110141	1636.38
Xandersi	Xmultilineatus	Xnigrensis	65.0961	0	0.767483	3.20889e+06	573016	99061.8	68591.2	27406.2	153564	39449.1	30048	135640	2.17292e+06	262622	10245.2	50547.5	93077.5	2020.25
Xmultilineatus	Xandersi	Xnigrensis	-45.3745	1	1.76878	3.20889e+06	573016	153564	39449.1	30048	99061.8	68591.2	27406.2	135640	2.17292e+06	262622	10245.2	93077.5	50547.5	2020.25
Xandersi	Xmultilineatus	Xpygmaeus	33.9659	0	-0.695096	3.7367e+06	56446.2	139266	80438.2	9071.25	208936	40290.8	7551.38	23827.8	2.54806e+06	33010	15236.4	73670	133300	1116.88
Xandersi	Xpygmaeus	Xmultilineatus	47.8941	0	0.225294	3.7367e+06	139266	56446.2	80438.2	9071.25	208936	23827.8	15236.4	40290.8	2.54806e+06	73670	7551.38	33010	133300	1116.88
Xandersi	Xmultilineatus	Xsignum	17.4444	0	-2.33416	3.70672e+06	86006.6	155156	64189.4	8158.38	196589	48137.6	10778.8	36900.1	2.51534e+06	51387.6	16540.5	83290.4	119328	1620
Xandersi	Xsignum	Xmultilineatus	29.6568	0	0.29168	3.70672e+06	155156	86006.6	64189.4	8158.38	196589	36900.1	16540.5	48137.6	2.51534e+06	83290.4	10778.8	51387.6	119328	1620
Xandersi	Xmultilineatus	Xvariatus	6.23154	2.31895e-10	0.88395	3.56811e+06	218217	141390	53629.3	13294.4	165439	50937.4	19939	71441.4	2.38376e+06	129232	13413	74242.4	93053.8	1690.5
Xmultilineatus	Xandersi	Xvariatus	-5.41343	1	1.17803	3.56811e+06	218217	165439	50937.4	19939	141390	53629.3	13294.4	71441.4	2.38376e+06	129232	13413	93053.8	74242.4	1690.5
Xandersi	Xmultilineatus	Xxiphidium	-18.7206	1	1.03735	2.74356e+06	1.02689e+06	85320.8	38097.9	37273.9	91755.4	45940.4	50998.8	263747	1.7508e+06	522267	6973.12	37530.4	39646.2	3007.38
Xmultilineatus	Xandersi	Xxiphidium	19.3947	0	0.966412	2.74356e+06	1.02689e+06	91755.4	45940.4	50998.8	85320.8	38097.9	37273.9	263747	1.7508e+06	522267	6973.12	39646.2	37530.4	3007.38
Xandersi	Xnezahuacoyotl	Xnigrensis	14.5262	0	0.9085	3.10229e+06	541182	200290	66929.6	44764.6	138440	59911.9	26625.6	129590	2.09214e+06	245303	15280.9	94728.2	81147.6	2415.12
Xnezahuacoyotl	Xandersi	Xnigrensis	-13.0632	1	1.12612	3.10229e+06	541182	138440	59911.9	26625.6	200290	66929.6	44764.6	129590	2.09214e+06	245303	15280.9	81147.6	94728.2	2415.12
Xnezahuacoyotl	Xandersi	Xpygmaeus	5.48108	2.11885e-08	1.08136	3.59835e+06	58958.9	187853	71400.6	7239.38	274842	68392.2	10265.1	28409.1	2.44622e+06	33915.6	23398.1	115606	136060	1538.62
Xandersi	Xpygmaeus	Xnezahuacoyotl	78.3264	0	0.518129	3.59835e+06	274842	58958.9	68392.2	10265.1	187853	28409.1	23398.1	71400.6	2.44622e+06	136060	7239.38	33915.6	115606	1538.62
Xnezahuacoyotl	Xandersi	Xsignum	22.3781	0	7.59841	3.57702e+06	79455.6	178635	75979.4	9392.88	281668	58398.3	10946.9	38152.8	2.4205e+06	47406.1	23688.9	105348	140732	1860.38
Xandersi	Xsignum	Xnezahuacoyotl	48.1476	0	0.651373	3.57702e+06	281668	79455.6	58398.3	10946.9	178635	38152.8	23688.9	75979.4	2.4205e+06	140732	9392.88	47406.1	105348	1860.38
Xnezahuacoyotl	Xandersi	Xvariatus	30.1278	0	0.412765	3.45132e+06	197603	152024	72922.4	16398.2	253840	53027.6	21483.8	67011.6	2.30058e+06	115806	18232.2	83837	122414	1822.62
Xandersi	Xvariatus	Xnezahuacoyotl	-8.95105	1	-0.732154	3.45132e+06	253840	197603	53027.6	21483.8	152024	67011.6	18232.2	72922.4	2.30058e+06	122414	16398.2	115806	83837	1822.62
Xandersi	Xnezahuacoyotl	Xxiphidium	-12.6294	1	1.03168	2.66258e+06	967259	158750	49340.4	63004	84441.4	55216.4	44430.4	246553	1.69328e+06	486310	8819.5	63115.9	36674.4	3182.5
Xnezahuacoyotl	Xandersi	Xxiphidium	13.0172	0	0.971067	2.66258e+06	967259	84441.4	55216.4	44430.4	158750	49340.4	63004	246553	1.69328e+06	486310	8819.5	36674.4	63115.9	3182.5
Xnigrensis	Xandersi	Xpygmaeus	56.5987	0	-0.876176	3.267e+06	45581.7	164611	142030	6675.12	602356	65236.7	15288.4	29373.9	2.22145e+06	25955.1	34165.4	100762	278687	1888.62
Xandersi	Xpygmaeus	Xnigrensis	83.0303	0	0.758531	3.267e+06	602356	45581.7	65236.7	15288.4	164611	29373.9	34165.4	142030	2.22145e+06	278687	6675.12	25955.1	100762	1888.62
Xnigrensis	Xandersi	Xsignum	27.5081	0	-0.157914	3.24268e+06	69144.6	154955	147215	8883	612249	52527.5	15841.5	39614.2	2.1942e+06	40705.2	34619.5	89488.8	284511	2356.25
Xandersi	Xsignum	Xnigrensis	31.2596	0	0.892848	3.24268e+06	612249	69144.6	52527.5	15841.5	154955	39614.2	34619.5	147215	2.1942e+06	284511	8883	40705.2	89488.8	2356.25
Xnigrensis	Xandersi	Xvariatus	22.5704	0	0.10741	3.13105e+06	171570	131715	137575	14142.2	568698	51890.7	32408.4	62201.6	2.08691e+06	97782.1	27105.8	71265.8	255180	2182.75
Xandersi	Xvariatus	Xnigrensis	-19.8544	1	1.15848	3.13105e+06	568698	171570	51890.7	32408.4	131715	62201.6	27105.8	137575	2.08691e+06	255180	14142.2	97782.1	71265.8	2182.75
Xandersi	Xnigrensis	Xxiphidium	-25.2666	1	1.14704	2.42951e+06	845022	377404	73733.9	117596	71817.3	89347.1	38005	211145	1.54031e+06	411180	13600.1	138700	31378.5	3529.5
Xnigrensis	Xandersi	Xxiphidium	28.5055	0	0.897969	2.42951e+06	845022	71817.3	89347.1	38005	377404	73733.9	117596	211145	1.54031e+06	411180	13600.1	31378.5	138700	3529.5
Xandersi	Xpygmaeus	Xsignum	15.2123	0	0.121496	3.78595e+06	92461.8	78791.1	68929.2	5569.25	212416	30762	12155.9	36040.5	2.5777e+06	55611.8	10179.6	46907.5	131122	1437.38
Xandersi	Xsignum	Xpygmaeus	13.1085	0	-0.191179	3.78595e+06	78791.1	92461.8	68929.2	5569.25	212416	36040.5	10179.6	30762	2.5777e+06	46907.5	12155.9	55611.8	131122	1437.38
Xandersi	Xpygmaeus	Xvariatus	46.5854	0	0.659785	3.64078e+06	231653	72006.9	55408.5	7936	178503	36379.2	22512.9	73283	2.44033e+06	137800	8365.12	42087	101739	1578.38
Xpygmaeus	Xandersi	Xvariatus	-22.5639	1	-15.4791	3.64078e+06	231653	178503	36379.2	22512.9	72006.9	55408.5	7936	73283	2.44033e+06	137800	8365.12	101739	42087	1578.38
Xandersi	Xpygmaeus	Xxiphidium	-23.624	1	1.04087	2.79226e+06	1.06648e+06	42087.3	31453.8	20723.1	99086.9	40651	56570.2	274862	1.78901e+06	546457	4917.88	21001.9	42768.5	2907.12
Xpygmaeus	Xandersi	Xxiphidium	24.5517	0	0.963591	2.79226e+06	1.06648e+06	99086.9	40651	56570.2	42087.3	31453.8	20723.1	274862	1.78901e+06	546457	4917.88	42768.5	21001.9	2907.12
Xandersi	Xsignum	Xvariatus	33.3283	0	0.702543	3.62923e+06	228645	82669.2	54377.6	9314.75	175179	40961.6	21896.2	72647.8	2.42662e+06	135501	9663.75	48553.2	99243.8	1668.38
Xsignum	Xandersi	Xvariatus	-19.2171	1	3.76376	3.62923e+06	228645	175179	40961.6	21896.2	82669.2	54377.6	9314.75	72647.8	2.42662e+06	135501	9663.75	99243.8	48553.2	1668.38
Xandersi	Xsignum	Xxiphidium	-27.5802	1	1.05037	2.78494e+06	1.05877e+06	48045.7	31825.8	23969.4	97077.4	42821.9	55617	272110	1.77989e+06	540248	5585.62	23851.9	41562.2	3088
Xsignum	Xandersi	Xxiphidium	28.9029	0	0.95624	2.78494e+06	1.05877e+06	97077.4	42821.9	55617	48045.7	31825.8	23969.4	272110	1.77989e+06	540248	5585.62	41562.2	23851.9	3088
Xandersi	Xvariatus	Xxiphidium	1.43624	0.0754669	0.996869	2.70948e+06	975338	110593	46739.8	53749	86093.2	46121.8	44019.9	242857	1.71293e+06	479100	7087.25	48785.8	37411.6	2513.12
Xvariatus	Xandersi	Xxiphidium	-1.43173	0.923889	1.00316	2.70948e+06	975338	86093.2	46121.8	44019.9	110593	46739.8	53749	242857	1.71293e+06	479100	7087.25	37411.6	48785.8	2513.12
Xclemenciae_F2	Xbirchmanni_GARC	Xcontinens	26.6948	0	0.233052	3.80637e+06	109184	84710.4	60061.8	5404	171011	29868.2	14981	39043.1	2.62846e+06	69057.2	8954.75	44098.2	102411	1232.88
Xbirchmanni_GARC	Xcontinens	Xclemenciae_F2	-18.5831	1	1.77466	3.80637e+06	171011	109184	29868.2	14981	84710.4	39043.1	8954.75	60061.8	2.62846e+06	102411	5404	69057.2	44098.2	1232.88
Xclemenciae_F2	Xbirchmanni_GARC	Xcortezi	60.9198	0	0.379751	3.75859e+06	155770	71795.2	65291.8	9504.75	171128	25895.4	15251.6	50016.1	2.58923e+06	93721.8	6720.12	36510	105094	1204.75
Xbirchmanni_GARC	Xcortezi	Xclemenciae_F2	-23.6213	1	-1.72705	3.75859e+06	171128	155770	25895.4	15251.6	71795.2	50016.1	6720.12	65291.8	2.58923e+06	105094	9504.75	93721.8	36510	1204.75
Xbirchmanni_GARC	Xclemenciae_F2	Xcouchianus	-19.8468	1	1.31049	3.62449e+06	285359	136094	35229.6	27420.4	77907.2	44450.1	10703.1	83366.8	2.47703e+06	159045	6675.12	73902.2	40194.1	1694.25
Xclemenciae_F2	Xbirchmanni_GARC	Xcouchianus	24.549	0	0.839247	3.62449e+06	285359	77907.2	44450.1	10703.1	136094	35229.6	27420.4	83366.8	2.47703e+06	159045	6675.12	40194.1	73902.2	1694.25
Xclemenciae_F2	Xbirchmanni_GARC	Xevelynae	29.6374	0	0.443675	3.75999e+06	153435	86654.2	49874	7282.12	154402	35007.2	20085.2	46863.6	2.59912e+06	84209.6	8058.62	46538.1	87895.9	1473
Xbirchmanni_GARC	Xevelynae	Xclemenciae_F2	-6.00126	1	-0.340307	3.75999e+06	154402	153435	35007.2	20085.2	86654.2	46863.6	8058.62	49874	2.59912e+06	87895.9	7282.12	84209.6	46538.1	1473
Xbirchmanni_GARC	Xclemenciae_F2	Xgordoni	-17.1378	1	1.1028	3.46377e+06	443257	122070	34704.4	33524.6	66852.8	41798.8	15963.2	117906	2.36336e+06	229726	5553.75	64131.5	33854.2	2035.12
Xclemenciae_F2	Xbirchmanni_GARC	Xgordoni	18.7353	0	0.921431	3.46377e+06	443257	66852.8	41798.8	15963.2	122070	34704.4	33524.6	117906	2.36336e+06	229726	5553.75	33854.2	64131.5	2035.12
Xbirchmanni_GARC	Xclemenciae_F2	Xhellerii	-14.3185	1	1.15338	3.64489e+06	265365	140821	35582.1	23565.2	83477.4	41678.2	9129	87518.2	2.46912e+06	164027	7731	73677.6	41807.2	1698.25
Xclemenciae_F2	Xbirchmanni_GARC	Xhellerii	16.2226	0	0.894954	3.64489e+06	265365	83477.4	41678.2	9129	140821	35582.1	23565.2	87518.2	2.46912e+06	164027	7731	41807.2	73677.6	1698.25
Xclemenciae_F2	Xbirchmanni_GARC	Xmalinche_CHIC2	54.1963	0	0.265703	3.78086e+06	135410	66898.4	74383.8	11063.8	184176	22447.2	11406.5	41240.2	2.62134e+06	76147.9	6819.75	33701	119393	1123.12
Xbirchmanni_GARC	Xmalinche_CHIC2	Xclemenciae_F2	-34.5855	1	2.30958	3.78086e+06	184176	135410	22447.2	11406.5	66898.4	41240.2	6819.75	74383.8	2.62134e+06	119393	11063.8	76147.9	33701	1123.12
Xclemenciae_F2	Xbirchmanni_GARC	Xmayae	32.0105	0	-1.47532	3.88854e+06	33152	103628	62535.6	2432.25	193847	35107.5	5324.62	18760.1	2.71561e+06	20602.4	12535.9	57772.5	121863	1365.12
Xbirchmanni_GARC	Xmayae	Xclemenciae_F2	51.0891	0	0.7281	3.88854e+06	193847	33152	35107.5	5324.62	103628	18760.1	12535.9	62535.6	2.71561e+06	121863	2432.25	20602.4	57772.5	1365.12
Xclemenciae_F2	Xbirchmanni_GARC	Xmeyeri	30.3981	0	0.401995	3.76679e+06	147011	86247.3	51351.6	7336.25	157802	34123.2	18693.6	45704.6	2.60359e+06	82022.1	7961.62	46220.5	90577.5	1455.62
Xbirchmanni_GARC	Xmeyeri	Xclemenciae_F2	-9.96373	1	-0.951585	3.76679e+06	157802	147011	34123.2	18693.6	86247.3	45704.6	7961.62	51351.6	2.60359e+06	90577.5	7336.25	82022.1	46220.5	1455.62
Xbirchmanni_GARC	Xclemenciae_F2	Xmilleri	0.603033	0.273243	0.997906	3.35332e+06	551874	109366	36816.6	38608.2	65336.6	36585.8	17185.1	146565	2.27145e+06	287470	5298.25	53948.6	33021.1	2292.12
Xclemenciae_F2	Xbirchmanni_GARC	Xmilleri	-0.601768	0.726336	1.00211	3.35332e+06	551874	65336.6	36585.8	17185.1	109366	36816.6	38608.2	146565	2.27145e+06	287470	5298.25	33021.1	53948.6	2292.12
Xbirchmanni_GARC	Xclemenciae_F2	Xmonticolus	47.2958	0	0.908736	3.14555e+06	755337	79366.9	43203	49291.6	59202.7	25990.2	20984.9	197382	2.10343e+06	391747	4457.12	32416	29229.9	2597.5
Xclemenciae_F2	Xbirchmanni_GARC	Xmonticolus	-42.546	1	1.12567	3.14555e+06	755337	59202.7	25990.2	20984.9	79366.9	43203	49291.6	197382	2.10343e+06	391747	4457.12	29229.9	32416	2597.5
Xbirchmanni_GARC	Xclemenciae_F2	Xmontezumae	-23.824	1	-1.91433	3.68874e+06	223161	153672	29781.6	21450	76019.1	54566.7	8633.75	70847.2	2.52041e+06	134337	7727	87544.4	38073	1439.75
Xclemenciae_F2	Xbirchmanni_GARC	Xmontezumae	60.0931	0	0.623617	3.68874e+06	223161	76019.1	54566.7	8633.75	153672	29781.6	21450	70847.2	2.52041e+06	134337	7727	38073	87544.4	1439.75
Xclemenciae_F2	Xbirchmanni_GARC	Xmultilineatus	43.1515	0	0.359952	3.76417e+06	149966	79771.2	58807.8	7343.38	163669	29987.9	17949	46195.7	2.60115e+06	84951.8	7431.38	41422.6	98051.9	1283.75
Xbirchmanni_GARC	Xmultilineatus	Xclemenciae_F2	-18.8839	1	-3.50755	3.76417e+06	163669	149966	29987.9	17949	79771.2	46195.7	7431.38	58807.8	2.60115e+06	98051.9	7343.38	84951.8	41422.6	1283.75
Xbirchmanni_GARC	Xclemenciae_F2	Xnezahuacoyotl	-24.6971	1	-2.34713	3.64248e+06	267905	144178	30135.7	26041.2	67134.9	54819.8	12716.8	72129.1	2.50942e+06	139501	5304.25	84488.6	34309	1585.88
Xclemenciae_F2	Xbirchmanni_GARC	Xnezahuacoyotl	59.9164	0	0.629799	3.64248e+06	267905	67134.9	54819.8	12716.8	144178	30135.7	26041.2	72129.1	2.50942e+06	139501	5304.25	34309	84488.6	1585.88
Xbirchmanni_GARC	Xclemenciae_F2	Xnigrensis	-58.712	1	1.54767	3.3003e+06	608050	138516	25906.2	29823.2	47307.2	58204.2	23050.1	149476	2.27055e+06	294915	4925.38	83882.6	22543.6	2116.38
Xclemenciae_F2	Xbirchmanni_GARC	Xnigrensis	79.4882	0	0.792786	3.3003e+06	608050	47307.2	58204.2	23050.1	138516	25906.2	29823.2	149476	2.27055e+06	294915	4925.38	22543.6	83882.6	2116.38
Xclemenciae_F2	Xbirchmanni_GARC	Xpygmaeus	5.08647	1.82712e-07	0.0456622	3.83861e+06	79082.9	87748.1	64651.8	4206	182644	28818.8	10827.2	30533.3	2.66157e+06	50881.2	9985	45972	112458	1141.62
Xbirchmanni_GARC	Xpygmaeus	Xclemenciae_F2	-4.84309	0.999999	1.05291	3.83861e+06	182644	79082.9	28818.8	10827.2	87748.1	30533.3	9985	64651.8	2.66157e+06	112458	4206	50881.2	45972	1141.62
Xclemenciae_F2	Xbirchmanni_GARC	Xsignum	7.03436	1.00742e-12	0.128177	3.8209e+06	95516.4	95261.2	52454.9	5047.25	169854	35260.2	13332.6	37788.2	2.63987e+06	61484.6	10228.8	51305.8	98902.5	1434.88
Xbirchmanni_GARC	Xsignum	Xclemenciae_F2	-6.00016	1	1.20826	3.8209e+06	169854	95516.4	35260.2	13332.6	95261.2	37788.2	10228.8	52454.9	2.63987e+06	98902.5	5047.25	61484.6	51305.8	1434.88
Xbirchmanni_GARC	Xclemenciae_F2	Xvariatus	-30.6251	1	2.23977	3.66599e+06	245661	153172	31133.4	19861.9	79303.8	49258.8	9920.62	82004.2	2.48799e+06	154866	7994.88	84324.2	39353.1	1639.25
Xclemenciae_F2	Xbirchmanni_GARC	Xvariatus	47.5769	0	0.737298	3.66599e+06	245661	79303.8	49258.8	9920.62	153172	31133.4	19861.9	82004.2	2.48799e+06	154866	7994.88	39353.1	84324.2	1639.25
Xbirchmanni_GARC	Xclemenciae_F2	Xxiphidium	9.92167	0	0.986619	2.79991e+06	1.10069e+06	88601	34536.6	47862	51072.2	30966.9	23276.8	294163	1.81365e+06	583886	5554.88	36963.9	21373	3084.88
Xclemenciae_F2	Xbirchmanni_GARC	Xxiphidium	-9.7871	1	1.01394	2.79991e+06	1.10069e+06	51072.2	30966.9	23276.8	88601	34536.6	47862	294163	1.81365e+06	583886	5554.88	21373	36963.9	3084.88
Xbirchmanni_GARC	Xcontinens	Xcortezi	-11.1467	1	-0.415246	3.81514e+06	162495	116028	26457.1	12312.9	76860.2	45871.9	10739.9	51568.4	2.6413e+06	98824.5	4451	76795.6	39115.9	957.625
Xcontinens	Xbirchmanni_GARC	Xcortezi	49.1369	0	0.563968	3.81514e+06	162495	76860.2	45871.9	10739.9	116028	26457.1	12312.9	51568.4	2.6413e+06	98824.5	4451	39115.9	76795.6	957.625
Xbirchmanni_GARC	Xcontinens	Xcouchianus	-17.2244	1	1.12436	3.66565e+06	308860	97769.2	28804.2	18852.6	76205.1	35415	12480.5	95182.2	2.5106e+06	176536	5070	57871.1	38267.5	1368.62
Xcontinens	Xbirchmanni_GARC	Xcouchianus	19.1296	0	0.909428	3.66565e+06	308860	76205.1	35415	12480.5	97769.2	28804.2	18852.6	95182.2	2.5106e+06	176536	5070	38267.5	57871.1	1368.62
Xbirchmanni_GARC	Xcontinens	Xevelynae	-18.4441	1	2.2279	3.80635e+06	171515	110655	30146.5	14698.4	85629.8	40049.1	8495.75	58016.4	2.63376e+06	100623	5762.5	70914.4	44808.5	1239.88
Xcontinens	Xbirchmanni_GARC	Xevelynae	28.6095	0	0.737835	3.80635e+06	171515	85629.8	40049.1	8495.75	110655	30146.5	14698.4	58016.4	2.63376e+06	100623	5762.5	44808.5	70914.4	1239.88
Xbirchmanni_GARC	Xcontinens	Xgordoni	-19.1455	1	1.0783	3.50075e+06	471308	88294.5	27194.6	22594.4	64833.9	34216.1	17708	130914	2.39418e+06	249881	4175.25	50504.4	31653	1559.25
Xcontinens	Xbirchmanni_GARC	Xgordoni	20.5357	0	0.936595	3.50075e+06	471308	64833.9	34216.1	17708	88294.5	27194.6	22594.4	130914	2.39418e+06	249881	4175.25	31653	50504.4	1559.25
Xbirchmanni_GARC	Xcontinens	Xhellerii	-21.9339	1	1.14489	3.68513e+06	289911	103541	27237.4	16249.2	79292.6	35685	10724.2	102437	2.4969e+06	184581	5882	60771.2	37756	1370.5
Xcontinens	Xbirchmanni_GARC	Xhellerii	24.7097	0	0.899009	3.68513e+06	289911	79292.6	35685	10724.2	103541	27237.4	16249.2	102437	2.4969e+06	184581	5882	37756	60771.2	1370.5
Xcontinens	Xbirchmanni_GARC	Xmalinche_CHIC2	57.4023	0	0.388678	3.83583e+06	143752	71149.8	55537.8	12651.8	130692	22065.8	7907.25	43347.2	2.67246e+06	81755.6	4922.75	35618.2	91580.8	932.875
Xbirchmanni_GARC	Xmalinche_CHIC2	Xcontinens	-20.906	1	-1.34097	3.83583e+06	130692	143752	22065.8	7907.25	71149.8	43347.2	4922.75	55537.8	2.67246e+06	91580.8	12651.8	81755.6	35618.2	932.875
Xcontinens	Xbirchmanni_GARC	Xmayae	1.84052	0.0328459	-0.0300256	3.94014e+06	44816.9	100964	51533.8	2954.38	143686	29597.9	3493.38	28958.5	2.75277e+06	31945.4	9325.75	54718.6	100033	1202.12
Xbirchmanni_GARC	Xmayae	Xcontinens	1.89417	0.029101	0.972456	3.94014e+06	143686	44816.9	29597.9	3493.38	100964	28958.5	9325.75	51533.8	2.75277e+06	100033	2954.38	31945.4	54718.6	1202.12
Xbirchmanni_GARC	Xcontinens	Xmeyeri	-17.9839	1	3.15049	3.81509e+06	162748	111712	29714.2	13992.6	85420	40179.9	8493.88	55512.4	2.64081e+06	95991.4	5607.75	71153.4	44585.1	1217.38
Xcontinens	Xbirchmanni_GARC	Xmeyeri	30.2596	0	0.711401	3.81509e+06	162748	85420	40179.9	8493.88	111712	29714.2	13992.6	55512.4	2.64081e+06	95991.4	5607.75	44585.1	71153.4	1217.38
Xbirchmanni_GARC	Xcontinens	Xmilleri	-7.64535	1	1.02084	3.38762e+06	582972	78638.3	28345.9	26707	62458.2	31009.8	18897.8	161514	2.29831e+06	310758	3953.88	43389.5	30059.5	1704.62
Xcontinens	Xbirchmanni_GARC	Xmilleri	7.80141	3.10862e-15	0.980388	3.38762e+06	582972	62458.2	31009.8	18897.8	78638.3	28345.9	26707	161514	2.29831e+06	310758	3953.88	30059.5	43389.5	1704.62
Xbirchmanni_GARC	Xcontinens	Xmonticolus	6.66136	1.36391e-11	0.988795	3.16697e+06	800168	62371	27956.9	33001	53387.9	25784.2	22831.2	217506	2.1197e+06	423019	3441.75	29645.2	23363.8	1932
Xcontinens	Xbirchmanni_GARC	Xmonticolus	-6.58587	1	1.01159	3.16697e+06	800168	53387.9	25784.2	22831.2	62371	27956.9	33001	217506	2.1197e+06	423019	3441.75	23363.8	29645.2	1932
Xbirchmanni_GARC	Xcontinens	Xmontezumae	-15.4685	1	1.20124	3.74271e+06	232706	101390	29862.4	16884.2	81338.8	36092.9	9379.62	73284.1	2.57062e+06	141129	5030.12	60873.8	40995.1	1099.62
Xcontinens	Xbirchmanni_GARC	Xmontezumae	18.0599	0	0.874517	3.74271e+06	232706	81338.8	36092.9	9379.62	101390	29862.4	16884.2	73284.1	2.57062e+06	141129	5030.12	40995.1	60873.8	1099.62
Xbirchmanni_GARC	Xcontinens	Xmultilineatus	1.73999	0.0409305	0.928912	3.82848e+06	148453	100330	36492.9	15886.1	87646.5	35854.4	7882.75	44197.8	2.66112e+06	84286.1	4483.25	63968.9	47707.5	983.75
Xcontinens	Xbirchmanni_GARC	Xmultilineatus	-1.60683	0.945954	1.09036	3.82848e+06	148453	87646.5	35854.4	7882.75	100330	36492.9	15886.1	44197.8	2.66112e+06	84286.1	4483.25	47707.5	63968.9	983.75
Xbirchmanni_GARC	Xcontinens	Xnezahuacoyotl	-20.2827	1	1.29436	3.69325e+06	281181	95628.4	29657.2	19924.4	71145.6	38326.8	14412	76449.4	2.55638e+06	149276	3654.25	60703.6	36537	1250
Xcontinens	Xbirchmanni_GARC	Xnezahuacoyotl	24.8953	0	0.843683	3.69325e+06	281181	71145.6	38326.8	14412	95628.4	29657.2	19924.4	76449.4	2.55638e+06	149276	3654.25	36537	60703.6	1250
Xbirchmanni_GARC	Xcontinens	Xnigrensis	-31.9086	1	1.12793	3.35213e+06	619759	88398.2	27340	21843.5	51503.4	40015.4	24737.4	151772	2.32189e+06	300810	3595.62	55890	25823.1	1579.62
Xcontinens	Xbirchmanni_GARC	Xnigrensis	35.5277	0	0.907551	3.35213e+06	619759	51503.4	40015.4	24737.4	88398.2	27340	21843.5	151772	2.32189e+06	300810	3595.62	25823.1	55890	1579.62
Xbirchmanni_GARC	Xcontinens	Xpygmaeus	4.05185	2.542e-05	1.15088	3.91178e+06	68050.8	109785	40030.1	11580.5	97507.3	38315.9	4247.12	25240.7	2.72851e+06	44537	6450.88	72784.2	54427.1	854.5
Xbirchmanni_GARC	Xpygmaeus	Xcontinens	34.9591	0	0.469242	3.91178e+06	109785	68050.8	40030.1	11580.5	97507.3	25240.7	6450.88	38315.9	2.72851e+06	72784.2	4247.12	44537	54427.1	854.5
Xbirchmanni_GARC	Xcontinens	Xsignum	-11.754	1	-0.987727	3.87016e+06	109879	122390	29467.4	10167.2	92415.1	42484.8	5799.62	48953.2	2.67504e+06	74925.5	7313.88	79105.8	48117.4	1237.88
Xcontinens	Xbirchmanni_GARC	Xsignum	35.4081	0	0.599505	3.87016e+06	109879	92415.1	42484.8	5799.62	122390	29467.4	10167.2	48953.2	2.67504e+06	74925.5	7313.88	48117.4	79105.8	1237.88
Xbirchmanni_GARC	Xcontinens	Xvariatus	-32.6058	1	1.3655	3.71078e+06	265424	111108	25736.6	13669.2	77941.6	40088.4	11158.8	93706.3	2.52123e+06	172474	5828.5	68431.5	37180.2	1313.38
Xcontinens	Xbirchmanni_GARC	Xvariatus	41.3333	0	0.825661	3.71078e+06	265424	77941.6	40088.4	11158.8	111108	25736.6	13669.2	93706.3	2.52123e+06	172474	5828.5	37180.2	68431.5	1313.38
Xbirchmanni_GARC	Xcontinens	Xxiphidium	1.8118	0.0350084	0.997948	2.83137e+06	1.13494e+06	61027.1	26161.9	33641.1	49893.4	25579.6	24031.5	308741	1.83973e+06	609254	3812.62	27924.1	19449	2199.38
Xcontinens	Xbirchmanni_GARC	Xxiphidium	-1.80808	0.964703	1.00206	2.83137e+06	1.13494e+06	49893.4	25579.6	24031.5	61027.1	26161.9	33641.1	308741	1.83973e+06	609254	3812.62	19449	27924.1	2199.38
Xbirchmanni_GARC	Xcortezi	Xcouchianus	-37.527	1	1.50676	3.62183e+06	304597	139974	26342.5	20727.9	64746.9	44490	9421.62	98448.4	2.47489e+06	176407	8412.25	79659	31857.8	1266.62
Xcortezi	Xbirchmanni_GARC	Xcouchianus	50.1483	0	0.798927	3.62183e+06	304597	64746.9	44490	9421.62	139974	26342.5	20727.9	98448.4	2.47489e+06	176407	8412.25	31857.8	79659	1266.62
